ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO
5653727,AREA DE JUEGOS/ESPECIAL,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,441790.738,4473472.315,ETRS89,40.40983413,-3.68604549,5653727-TIPO_VIA-ausente,5653727-NOM_VIA-ausente,5653727-NUM_VIA-ausente,5653727-COD_POSTAL-ausente,5653727-DIRECCION_AUX-ausente,5653727-NDP-ausente,2014-03-11T00:00:00,5653727-CODIGO_INTERNO-ausente,6,5,DEPORTIVAS
5653806,AREA DE JUEGOS/ESPECIAL,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,446810.056,4477232.672,ETRS89,40.44404552,-3.6272067,5653806-TIPO_VIA-ausente,5653806-NOM_VIA-ausente,5653806-NUM_VIA-ausente,5653806-COD_POSTAL-ausente,5653806-DIRECCION_AUX-ausente,5653806-NDP-ausente,2015-07-24T00:00:00,5653806-CODIGO_INTERNO-ausente,6,10,DEPORTIVAS
5056315,CIRCUITO DEPORTIVO ELEMENTAL,126,ZOFIO,12,USERA,OPERATIVO,439010.21,4469993.2,ETRS89,40.37829352,-3.71848077,AVENIDA,PRINCESA JUANA DE AUSTRIA,47,28021,"AVDA PRINCESA JUANA DE AUSTRIA, 000047",20127260,2019-03-22T00:00:00,D1254,AE21,12,DEPORTIVAS
5175231,CIRCUITO DEPORTIVO ELEMENTAL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441925.662,4481663.994,ETRS89,40.48363797,-3.68520443,AVENIDA,LLANO CASTELLANO,3,28034,PARQUE DE BEGONA,11047058,5175231-FECHA_INSTALACION-ausente,D0855,AE21,5,DEPORTIVAS
52131,CIRCUITO DEPORTIVO ELEMENTAL,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,443686.861,4469940.648,ETRS89,40.37814925,-3.66338721,AVENIDA,ENTREVIAS,92,28053,"AVDA ENTREVIAS, 000092",11088012,2013-08-01T00:00:00,D1351,AE21,11,DEPORTIVAS
52138,CIRCUITO DEPORTIVO ELEMENTAL,143,MARROQUINA,14,MORATALAZ,OPERATIVO,445697.53,4473557.91,ETRS89,40.41086925,-3.64001076,AVENIDA,DOCTOR GARCIA TAPIA,123,28030,"AVDA DOCTOR GARCIA TAPIA, 000123",11101400,2013-08-01T00:00:00,D1450,AE21,9,DEPORTIVAS
52141,CIRCUITO DEPORTIVO ELEMENTAL,141,PAVONES,14,MORATALAZ,OPERATIVO,446858.77,4472761.966,ETRS89,40.40377383,-3.62625867,CALLE,ATENAS,6B,28030,"ATENAS, 000006  B",20129222,2013-08-01T00:00:00,D1453,AE21,1,DEPORTIVAS
5219515,CIRCUITO DEPORTIVO ELEMENTAL,72,ARAPILES,7,CHAMBERI,OPERATIVO,439726.49,4476117.51,ETRS89,40.43351633,-3.71062337,CALLE,GALILEO,35,28015,5219515-DIRECCION_AUX-ausente,31044128,5219515-FECHA_INSTALACION-ausente,D0702,AE21,6,DEPORTIVAS
5220798,CIRCUITO DEPORTIVO ELEMENTAL,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,449679.03,4468767.42,ETRS89,40.36796333,-3.59270868,CALLE,ALTO DEL RETIRO,13,28051,"ALTO DEL RETIRO, 000013",31045486,5220798-FECHA_INSTALACION-ausente,D1858,AE21,8,DEPORTIVAS
52212,CIRCUITO DEPORTIVO ELEMENTAL,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,441319.92,4466329.17,ETRS89,40.34545165,-3.69093642,CALLE,BURJASOT,6,28021,"BURJASOT, 000006",11126090,2004-01-01T00:00:00,D1751,AE21,4,DEPORTIVAS
52214,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17,VILLAVERDE,OPERATIVO,440142.92,4467232.01,ETRS89,40.35350134,-3.70487885,CALLE,LA TABERNERA DEL PUERTO,71,28041,"LA TABERNERA DEL PUERTO, 000071",31055514,52214-FECHA_INSTALACION-ausente,D1754,AE21,5,DEPORTIVAS
5261893,CIRCUITO DEPORTIVO ELEMENTAL,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,442938.95,4478431.56,ETRS89,40.45458902,-3.67295895,CALLE,PUERTO RICO,22,28016,PARQUE ORLANDO ZAPATA TAMAYO,11024272,2020-03-02T00:00:00,D0503,AE21,13,DEPORTIVAS
5800211,CIRCUITO DEPORTIVO ELEMENTAL,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446794.56,4469802.1,ETRS89,40.37710532,-3.62676807,CALLE,SIERRA VIEJA,38,28031,"SIERRA VIEJA, 000038",11130481,2020-02-21T00:00:00,D1860,AE21,6,DEPORTIVAS
7021646,CIRCUITO DEPORTIVO ELEMENTAL,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446299.51,4473516.39,ETRS89,40.41053426,-3.63291271,CALLE,JOSE BERGAMIN,60,28030,7021646-DIRECCION_AUX-ausente,20091486,2020-05-19T00:00:00,D1455,AE21,9,DEPORTIVAS
7125254,CIRCUITO DEPORTIVO ELEMENTAL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441732.96,4482634.8,ETRS89,40.49236987,-3.68756716,CALLE,ISLAS JARVI,5,28034,7125254-DIRECCION_AUX-ausente,11047612,7125254-FECHA_INSTALACION-ausente,D0858,AE21,3,DEPORTIVAS
7126156,CIRCUITO DEPORTIVO ELEMENTAL,192,VALDEBERNARDO,19,VICALVARO,OPERATIVO,446937.56,4472529.88,ETRS89,40.40168808,-3.62531085,CALLE,LADERA DE LOS ALMENDROS,18E,28032,7126156-DIRECCION_AUX-ausente,20161345,2020-06-30T00:00:00,D1961,AE21,4,DEPORTIVAS
5653877,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438984.052,4479183.02,ETRS89,40.46107752,-3.71967055,5653877-TIPO_VIA-ausente,5653877-NOM_VIA-ausente,5653877-NUM_VIA-ausente,5653877-COD_POSTAL-ausente,5653877-DIRECCION_AUX-ausente,5653877-NDP-ausente,5653877-FECHA_INSTALACION-ausente,5653877-CODIGO_INTERNO-ausente,6,2,DEPORTIVAS
5653890,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438927.647,4479067.913,ETRS89,40.46003645,-3.72032471,5653890-TIPO_VIA-ausente,5653890-NOM_VIA-ausente,5653890-NUM_VIA-ausente,5653890-COD_POSTAL-ausente,5653890-DIRECCION_AUX-ausente,5653890-NDP-ausente,2009-12-29T00:00:00,5653890-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5653899,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438919.845,4479141.437,ETRS89,40.46069821,-3.7204238,5653899-TIPO_VIA-ausente,5653899-NOM_VIA-ausente,5653899-NUM_VIA-ausente,5653899-COD_POSTAL-ausente,5653899-DIRECCION_AUX-ausente,5653899-NDP-ausente,5653899-FECHA_INSTALACION-ausente,5653899-CODIGO_INTERNO-ausente,6,2,DEPORTIVAS
5653903,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439096.557,4478435.004,ETRS89,40.45434736,-3.71827191,5653903-TIPO_VIA-ausente,5653903-NOM_VIA-ausente,5653903-NUM_VIA-ausente,5653903-COD_POSTAL-ausente,5653903-DIRECCION_AUX-ausente,5653903-NDP-ausente,2009-12-29T00:00:00,5653903-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5653907,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438968.481,4478488.091,ETRS89,40.45481619,-3.71978738,5653907-TIPO_VIA-ausente,5653907-NOM_VIA-ausente,5653907-NUM_VIA-ausente,5653907-COD_POSTAL-ausente,5653907-DIRECCION_AUX-ausente,5653907-NDP-ausente,5653907-FECHA_INSTALACION-ausente,5653907-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5653914,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438874.688,4478522.312,ETRS89,40.45511758,-3.72089676,5653914-TIPO_VIA-ausente,5653914-NOM_VIA-ausente,5653914-NUM_VIA-ausente,5653914-COD_POSTAL-ausente,5653914-DIRECCION_AUX-ausente,5653914-NDP-ausente,2009-12-29T00:00:00,5653914-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5653933,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438725.332,4478429.974,ETRS89,40.45427476,-3.72264918,5653933-TIPO_VIA-ausente,5653933-NOM_VIA-ausente,5653933-NUM_VIA-ausente,5653933-COD_POSTAL-ausente,5653933-DIRECCION_AUX-ausente,5653933-NDP-ausente,5653933-FECHA_INSTALACION-ausente,5653933-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5653950,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438638.666,4478404.847,ETRS89,40.45404201,-3.72366878,5653950-TIPO_VIA-ausente,5653950-NOM_VIA-ausente,5653950-NUM_VIA-ausente,5653950-COD_POSTAL-ausente,5653950-DIRECCION_AUX-ausente,5653950-NDP-ausente,5653950-FECHA_INSTALACION-ausente,5653950-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5653963,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438572.422,4478400.727,ETRS89,40.45400001,-3.72444958,5653963-TIPO_VIA-ausente,5653963-NOM_VIA-ausente,5653963-NUM_VIA-ausente,5653963-COD_POSTAL-ausente,5653963-DIRECCION_AUX-ausente,5653963-NDP-ausente,5653963-FECHA_INSTALACION-ausente,5653963-CODIGO_INTERNO-ausente,6,2,DEPORTIVAS
5653967,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438570.968,4478446.594,ETRS89,40.45441309,-3.72447116,5653967-TIPO_VIA-ausente,5653967-NOM_VIA-ausente,5653967-NUM_VIA-ausente,5653967-COD_POSTAL-ausente,5653967-DIRECCION_AUX-ausente,5653967-NDP-ausente,2009-12-29T00:00:00,5653967-CODIGO_INTERNO-ausente,6,3,DEPORTIVAS
5653984,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438665.869,4478560.511,ETRS89,40.4554463,-3.72336302,5653984-TIPO_VIA-ausente,5653984-NOM_VIA-ausente,5653984-NUM_VIA-ausente,5653984-COD_POSTAL-ausente,5653984-DIRECCION_AUX-ausente,5653984-NDP-ausente,2009-12-29T00:00:00,5653984-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5654006,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438624.853,4478663.043,ETRS89,40.45636692,-3.72385663,5654006-TIPO_VIA-ausente,5654006-NOM_VIA-ausente,5654006-NUM_VIA-ausente,5654006-COD_POSTAL-ausente,5654006-DIRECCION_AUX-ausente,5654006-NDP-ausente,2009-12-29T00:00:00,5654006-CODIGO_INTERNO-ausente,6,3,DEPORTIVAS
5654014,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438637.214,4478757.722,ETRS89,40.45722074,-3.72372001,5654014-TIPO_VIA-ausente,5654014-NOM_VIA-ausente,5654014-NUM_VIA-ausente,5654014-COD_POSTAL-ausente,5654014-DIRECCION_AUX-ausente,5654014-NDP-ausente,5654014-FECHA_INSTALACION-ausente,5654014-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5654018,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438687.323,4478862.406,ETRS89,40.45816747,-3.72313918,5654018-TIPO_VIA-ausente,5654018-NOM_VIA-ausente,5654018-NUM_VIA-ausente,5654018-COD_POSTAL-ausente,5654018-DIRECCION_AUX-ausente,5654018-NDP-ausente,2009-12-29T00:00:00,5654018-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5654037,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438526.878,4478941.323,ETRS89,40.45886653,-3.72503901,5654037-TIPO_VIA-ausente,5654037-NOM_VIA-ausente,5654037-NUM_VIA-ausente,5654037-COD_POSTAL-ausente,5654037-DIRECCION_AUX-ausente,5654037-NDP-ausente,2009-12-29T00:00:00,5654037-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5654051,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438475.265,4478974.779,ETRS89,40.45916409,-3.72565095,5654051-TIPO_VIA-ausente,5654051-NOM_VIA-ausente,5654051-NUM_VIA-ausente,5654051-COD_POSTAL-ausente,5654051-DIRECCION_AUX-ausente,5654051-NDP-ausente,5654051-FECHA_INSTALACION-ausente,5654051-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5654055,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438510.608,4479055.377,ETRS89,40.45989276,-3.72524194,5654055-TIPO_VIA-ausente,5654055-NOM_VIA-ausente,5654055-NUM_VIA-ausente,5654055-COD_POSTAL-ausente,5654055-DIRECCION_AUX-ausente,5654055-NDP-ausente,2009-12-29T00:00:00,5654055-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
7127774,CIRCUITO DEPORTIVO ELEMENTAL,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,439802.73,4479792.32,ETRS89,40.46662604,-3.71007292,CALLE,VILLAAMIL,90,28039,7127774-DIRECCION_AUX-ausente,31050938,2020-11-06T00:00:00,D0655,AE21,5,DEPORTIVAS
7144128,CIRCUITO DEPORTIVO ELEMENTAL,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,447694.56,4473645.06,ETRS89,40.41178224,-3.61648218,AVENIDA,DAROCA,299,28032,7144128-DIRECCION_AUX-ausente,31041868,7144128-FECHA_INSTALACION-ausente,D1965,AE21,14,DEPORTIVAS
7144369,CIRCUITO DEPORTIVO ELEMENTAL,192,VALDEBERNARDO,19,VICALVARO,OPERATIVO,446807.16,4471806.38,ETRS89,40.39516201,-3.626787,CALLE,PENDULO,3A,28032,7144369-DIRECCION_AUX-ausente,20123311,2020-09-17T00:00:00,D1964,AE21,9,DEPORTIVAS
7162545,CIRCUITO DEPORTIVO ELEMENTAL,15,UNIVERSIDAD,1,CENTRO,OPERATIVO,440200.78,4474716.44,ETRS89,40.4209291,-3.70490012,PLAZA,SANTA MARIA SOLEDAD TORRES ACOSTA,1 B,28004,7162545-DIRECCION_AUX-ausente,31037270,7162545-FECHA_INSTALACION-ausente,D0102,AE21,5,DEPORTIVAS
7248141,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17,VILLAVERDE,OPERATIVO,441038.68,4466854.979,ETRS89,40.35016863,-3.69429626,CALLE,ALCOCER,1,28021,ALCOCER 1,11128272,7248141-FECHA_INSTALACION-ausente,D1760,AE21,7,DEPORTIVAS
7356676,CIRCUITO DEPORTIVO ELEMENTAL,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,436062.18,4469289.25,ETRS89,40.37173107,-3.75313619,CALLE,GUITARRA,9,28044,7356676-DIRECCION_AUX-ausente,11077474,2020-12-01T00:00:00,D1157,AE21,3,DEPORTIVAS
7761231,CIRCUITO DEPORTIVO ELEMENTAL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,440222.26,4465963.27,ETRS89,40.34207749,-3.70382579,CALLE,LENGUAS,6G,28021,7761231-DIRECCION_AUX-ausente,31019468,2021-02-22T00:00:00,D1761,AE21,7,DEPORTIVAS
7802438,CIRCUITO DEPORTIVO ELEMENTAL,125,MOSCARDO,12,USERA,OPERATIVO,440081.98,4471581.67,ETRS89,40.39268103,-3.70600527,PASEO,SANTA MARIA DE LA CABEZA,93,28026,7802438-DIRECCION_AUX-ausente,31027444,2021-02-22T00:00:00,D1256,AE21,7,DEPORTIVAS
7802522,CIRCUITO DEPORTIVO ELEMENTAL,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,437232.45,4469088.11,ETRS89,40.37000805,-3.73933265,AVENIDA,EURO,16,28054,7802522-DIRECCION_AUX-ausente,31031211,2024-01-01T00:00:00,D1158,AE21,7,DEPORTIVAS
7837848,CIRCUITO DEPORTIVO ELEMENTAL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444908.62,4472281.35,ETRS89,40.3993174,-3.64919782,AUTOVIA,A-3,500SA,28038,7837848-DIRECCION_AUX-ausente,31031227,2021-03-22T00:00:00,D1357,AE21,7,DEPORTIVAS
7839105,CIRCUITO DEPORTIVO ELEMENTAL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442972.17,4484591.09,ETRS89,40.51007898,-3.67312124,CALLE,FROMISTA,15 A,28050,7839105-DIRECCION_AUX-ausente,31012691,2021-03-24T00:00:00,D0861,AE21,7,DEPORTIVAS
7840483,CIRCUITO DEPORTIVO ELEMENTAL,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446458.15,4469611.19,ETRS89,40.37536393,-3.63071477,CALLE,TINEO,13,28031,7840483-DIRECCION_AUX-ausente,31016534,2021-03-25T00:00:00,D1862,AE21,7,DEPORTIVAS
7853205,CIRCUITO DEPORTIVO ELEMENTAL,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,433250.01,4479877.53,ETRS89,40.46689298,-3.78736965,AVENIDA,VALDEMARIN,109,28023,7853205-DIRECCION_AUX-ausente,20166358,7853205-FECHA_INSTALACION-ausente,D0953,AE21,7,DEPORTIVAS
7861611,CIRCUITO DEPORTIVO ELEMENTAL,127,PRADOLONGO,12,USERA,OPERATIVO,440520.94,4470048.47,ETRS89,40.37890062,-3.70069029,CALLE,TOMELLOSO,63,28026,7861611-DIRECCION_AUX-ausente,11082377,2021-04-16T00:00:00,D1258,AE21,11,DEPORTIVAS
7872643,CIRCUITO DEPORTIVO ELEMENTAL,33,ESTRELLA,3,RETIRO,OPERATIVO,443925.04,4474193.6,ETRS89,40.41647838,-3.66095612,PARQUE,ROMA,7872643-NUM_VIA-ausente,7872643-COD_POSTAL-ausente,PARQUE ROMA,7872643-NDP-ausente,7872643-FECHA_INSTALACION-ausente,D0351,AE21,14,DEPORTIVAS
7887312,CIRCUITO DEPORTIVO ELEMENTAL,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,442936.43,4478574.2,ETRS89,40.45587381,-3.67300149,CALLE,URUGUAY,23,28016,7887312-DIRECCION_AUX-ausente,11025164,7887312-FECHA_INSTALACION-ausente,D0505,AE21,14,DEPORTIVAS
7896349,CIRCUITO DEPORTIVO ELEMENTAL,107,AGUILAS,10,LATINA,OPERATIVO,434512.322,4469820.554,ETRS89,40.37639694,-3.77144531,CALLE,SOLEDAD CAZORLA,20,28044,7896349-DIRECCION_AUX-ausente,20020646,2021-05-20T00:00:00,D1066,AE21,7,DEPORTIVAS
7902175,CIRCUITO DEPORTIVO ELEMENTAL,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435784.086,4468490.01,ETRS89,40.36450978,-3.75633116,CALLE,MORALES,13,28054,SALVADOR ALLENDE,31001529,2021-05-26T00:00:00,D1160,AE21,9,DEPORTIVAS
7908163,CIRCUITO DEPORTIVO ELEMENTAL,75,RIOS ROSAS,7,CHAMBERI,OPERATIVO,440903.14,4477517.69,ETRS89,40.44621422,-3.69688191,CALLE,RAIMUNDO FERNANDEZ VILLAVERDE,50,28003,7908163-DIRECCION_AUX-ausente,11042234,7908163-FECHA_INSTALACION-ausente,D0703,AE21,8,DEPORTIVAS
7927322,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17,VILLAVERDE,OPERATIVO,440578.013,4467984.537,ETRS89,40.36031165,-3.69982564,CALLE,LA CANCION DEL OLVIDO,48,28041,PARQUE DE INGENIEROS,11129067,2021-06-03T00:00:00,D1762,AE21,15,DEPORTIVAS
7928019,CIRCUITO DEPORTIVO ELEMENTAL,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,444422.63,4471304.541,ETRS89,40.39048543,-3.65483913,CALLE,ESCRITOR,3,28038,PARQUE AZORIN,20003182,2021-05-13T00:00:00,D1361,AE21,15,DEPORTIVAS
7928053,CIRCUITO DEPORTIVO ELEMENTAL,182,SANTA EUGENIA,18,VILLA DE VALLECAS,OPERATIVO,448275.281,4470285.356,ETRS89,40.38155205,-3.60936513,CALLE,ZAZUAR,8,28031,SANTA EGUGENIA,11131614,2021-05-17T00:00:00,D1863,AE21,17,DEPORTIVAS
7928425,CIRCUITO DEPORTIVO ELEMENTAL,193,VALDERRIVAS,19,VICALVARO,OPERATIVO,448792.898,4472000.735,ETRS89,40.39703735,-3.60340535,CALLE,CALIZA,22,28032,AV. GRAN VIA DEL ESTE,20180508,2021-05-06T00:00:00,D1967,AE21,16,DEPORTIVAS
7943813,CIRCUITO DEPORTIVO ELEMENTAL,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442286.467,4466829.38,ETRS89,40.35002528,-3.67960168,CALLE,ORO,16,28021,C. CALCIO,31050200,2021-08-26T00:00:00,D1764,AE21,22,DEPORTIVAS
8776080,CIRCUITO DEPORTIVO ELEMENTAL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,443612.825,4484668.258,ETRS89,40.51081793,-3.66556671,CALLE,PORTOMARIN,21,28050,DE SANTISO,31050947,2021-10-27T00:00:00,D0869,AE21,7,DEPORTIVAS
8785833,CIRCUITO DEPORTIVO ELEMENTAL,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444146.812,4474946.442,ETRS89,40.42327531,-3.65840837,CALLE,RICARDO ORTIZ,84,28017,PARQUE DE RICARDO ORTIZ,11103458,8785833-FECHA_INSTALACION-ausente,D1554,AE21,9,DEPORTIVAS
8799532,CIRCUITO DEPORTIVO ELEMENTAL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440771.795,4481755.996,ETRS89,40.48438525,-3.69882625,CALLE,SANTIAGO DE COMPOSTELA,40,28034,NARCIS MONTURIOL,11045914,8799532-FECHA_INSTALACION-ausente,D0871,AE21,8,DEPORTIVAS
8799543,CIRCUITO DEPORTIVO ELEMENTAL,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446768.99,4468922.094,ETRS89,40.369176,-3.62699579,AVENIDA,MAYORAZGO,30,28051,C/GRANJA DE SAN IDELFONSO,31065785,8799543-FECHA_INSTALACION-ausente,D1867,AE21,8,DEPORTIVAS
8799549,CIRCUITO DEPORTIVO ELEMENTAL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433907.73,4479309.895,ETRS89,40.46183218,-3.77955288,PASEO,ERMITA,30,28023,ARAIZ,11057313,2022-04-05T00:00:00,D0959,AE21,15,DEPORTIVAS
5654059,AREA DE JUEGOS/ESPECIAL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,438626.189,4479108.049,ETRS89,40.4603758,-3.7238839,5654059-TIPO_VIA-ausente,5654059-NOM_VIA-ausente,5654059-NUM_VIA-ausente,5654059-COD_POSTAL-ausente,5654059-DIRECCION_AUX-ausente,5654059-NDP-ausente,5654059-FECHA_INSTALACION-ausente,5654059-CODIGO_INTERNO-ausente,6,1,DEPORTIVAS
5107830,CIRCUITO DEPORTIVO ELEMENTAL,145,FONTARRON,14,MORATALAZ,OPERATIVO,444361.49,4473025.98,ETRS89,40.40598909,-3.6557099,AVENIDA,MORATALAZ,54,28030,"AVDA MORATALAZ, 000054",20152921,2019-05-21T00:00:00,D1454,AE21,11,DEPORTIVAS
52130,CIRCUITO DEPORTIVO ELEMENTAL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,446218.38,4471206.8,ETRS89,40.38972279,-3.63367374,CALLE,RAFAEL FERNANDEZ HIJICOS,23,28038,"AVDA MIGUEL HERNANDEZ, 000011",11096620,2013-08-01T00:00:00,D1350,AE21,11,DEPORTIVAS
52132,CIRCUITO DEPORTIVO ELEMENTAL,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,443212.722,4469309.766,ETRS89,40.37243371,-3.66891616,RONDA,SUR,219,28053,"RDA SUR, 000008",20084211,52132-FECHA_INSTALACION-ausente,D1352,AE21,13,DEPORTIVAS
52139,CIRCUITO DEPORTIVO ELEMENTAL,142,HORCAJO,14,MORATALAZ,OPERATIVO,446663.4,4473627.64,ETRS89,40.41155987,-3.62863349,CALLE,FUENTE CARRANTONA,61,28030,"FUENTE CARRANTONA, 000061",31041857,2013-08-01T00:00:00,D1451,AE21,11,DEPORTIVAS
5218552,CIRCUITO DEPORTIVO ELEMENTAL,64,ALMENARA,6,TETUAN,OPERATIVO,440974.38,4480217.33,ETRS89,40.47053877,-3.69629293,CALLE,MONTOYA,57,28029,5218552-DIRECCION_AUX-ausente,11033227,2019-12-17T00:00:00,D0654,AE21,4,DEPORTIVAS
5219935,AREA DE JUEGOS/ESPECIAL,162,PIOVERA,16,HORTALEZA,OPERATIVO,446686.97,4478402.96,ETRS89,40.45458025,-3.62875627,5219935-TIPO_VIA-ausente,5219935-NOM_VIA-ausente,5219935-NUM_VIA-ausente,28043,5219935-DIRECCION_AUX-ausente,5219935-NDP-ausente,5219935-FECHA_INSTALACION-ausente,CD_110001,6,4,DEPORTIVAS
52211,CIRCUITO DEPORTIVO ELEMENTAL,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442819.54,4466123.63,ETRS89,40.34370414,-3.67326171,CALLE,ESTEFANITA,11,28021,"ESTEFANITA, 000074",31035895,2004-01-01T00:00:00,D1750,AE21,11,DEPORTIVAS
52213,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17,VILLAVERDE,OPERATIVO,440280.15,4467622.8,ETRS89,40.35703164,-3.70329952,CALLE,LA TABERNERA DEL PUERTO,25,28041,"LA TABERNERA DEL PUERTO, 000025",31053320,2015-04-05T00:00:00,D1753,AE21,3,DEPORTIVAS
52215,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17,VILLAVERDE,OPERATIVO,440607.712,4467971.266,ETRS89,40.36019421,-3.69947465,CALLE,LA CANCION DEL OLVIDO,52,28041,"LA CANCION DEL OLVIDO, 000052",11129069,2015-05-04T00:00:00,D1755,AE21,10,DEPORTIVAS
